EuroCrops: Harmonized Open Crop Dataset,,,,,
translated_name-original_name,HCAT3_name,HCAT2_name,gpw_class,weight,obs
Wheat in summer with grass or legume sowing,spring_common_soft_wheat,summer_common_soft_wheat,3,1,
Wheat summer,spring_common_soft_wheat,summer_common_soft_wheat,3,1,
Wheat winter,winter_common_soft_wheat,winter_common_soft_wheat,3,1,
White alder,tree_wood_forest,tree_wood_forest,0,1,
White beech (100% beech),tree_wood_forest,tree_wood_forest,0,1,
White cabbage,white_cabbage,white_cabbage,3,1,
White cabbage - fresh,white_cabbage,white_cabbage,3,1,
White cabbage - industry,white_cabbage,white_cabbage,3,1,
White cabbage production,white_cabbage,white_cabbage,3,1,
White cabbage seeds and propagation material,white_cabbage,white_cabbage,3,1,
White clover,clover,clover,2,1,
"White clover ""Jgeva 4"" mixed with Kentucky bluegrass (both 50%)",clover,clover,2,1,
White clover (50-80% clover 20-50% other grasses),clover,clover,2,1,
White currant,currants,currants,3,1,
White lupin,sweet_lupins,sweet_lupins,3,1,
White lupine,sweet_lupins,sweet_lupins,3,1,
White melilot (100%),melilot,melilot,3,1,
White mulberry,other_permanent_crops_plantations,other_permanent_crops_plantations,3,1,
White mustardWhite mustardWhite mustardWhite mustardWhite mustardWhite mustard,mustardmustardmustardmustardmustardmustard,mustardmustardmustardmustardmustardmustard,3,1,
White mustard with sown legumes,mustard,mustard,3,1,
White willow,willows_osiers,willows_osiers,3,1,
Wild Marjoram (Oregano) production,oregano,oregano,3,1,
Wild field on agricultural area,other_arable_land_crops,other_arable_land_crops,2,2,
Williams pear for processing,pears,pears,3,1,
WillowWillowWillow,willows_osierswillows_osierswillows_osiers,willows_osierswillows_osierswillows_osiers,3,1,
Willow coppice,willows_osiers,willows_osiers,3,1,
Wine grapes,vineyards_wine_vine_rebland_grapes,vineyards_wine_vine_rebland_grapes,3,1,
Winter barleyWinter barleyWinter barleyWinter barleyWinter barleyWinter barley,winter_barleywinter_barleywinter_barleywinter_barleywinter_barleywinter_barley,winter_barleywinter_barleywinter_barleywinter_barleywinter_barleywinter_barley,3,1,
Winter barley wholecrop,winter_barley,winter_barley,3,1,
Winter carrots seeds and propagation material,carrots_daucus,carrots_daucus,3,1,
Winter cereals,winter_unspecified_cereals,winter_unspecified_cereals,3,1,
Winter emmer / Einkorn,winter_emmer,winter_emmer,3,1,
Winter emmer / single grain,winter_emmer,winter_emmer,3,1,
Winter fodder pea planted for the 2017 harvest,peas,peas,3,1,
Winter fodder pea planted for the 2018 harvest,peas,peas,3,1,
Winter fodder peas planted for the 2015 harvest,peas,peas,3,1,
Winter fodder peas planted for the 2016 harvest,peas,peas,3,1,
Winter forage lupin planted for the 2017 harvest,sweet_lupins,sweet_lupins,3,1,
Winter forage lupin planted for the 2018 harvest,sweet_lupins,sweet_lupins,3,1,
Winter forage lupine planted for the 2016 harvestWinter forage lupine planted for the 2016 harvest,sweet_lupinssweet_lupins,sweet_lupinssweet_lupins,3,1,
Winter hard wheat / durumWinter hard wheat / durum,winter_durum_hard_wheatwinter_durum_hard_wheat,winter_durum_hard_wheatwinter_durum_hard_wheat,3,1,
Winter hybrid rye,winter_rye,winter_rye,3,1,
Winter mixed grain,winter_meslin,winter_meslin,3,1,
Winter mixed grain,winter_unspecified_cereals,winter_unspecified_cereals,3,1,
Winter mixed grain without wheat,winter_meslin,winter_meslin,3,1,
Winter non-textile linen,flax_linen,flax_linen,3,1,
Winter oatsWinter oatsWinter oatsWinter oatsWinter oatsWinter oats,winter_oatswinter_oatswinter_oatswinter_oatswinter_oatswinter_oats,winter_oatswinter_oatswinter_oatswinter_oatswinter_oatswinter_oats,3,1,
Winter oilseed rapeWinter oilseed rape,winter_rapeseed_rapewinter_rapeseed_rape,winter_rapeseed_rapewinter_rapeseed_rape,3,1,
Winter peas,peas,peas,3,1,
Winter rapeWinter rapeWinter rapeWinter rapeWinter rape,winter_rapeseed_rapewinter_rapeseed_rapewinter_rapeseed_rapewinter_rapeseed_rapewinter_rapeseed_rape,winter_rapeseed_rapewinter_rapeseed_rapewinter_rapeseed_rapewinter_rapeseed_rapewinter_rapeseed_rape,3,1,
Winter rape (oil radish,winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Winter rapeseed,winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Winter ryeWinter ryeWinter ryeWinter rye,winter_ryewinter_ryewinter_ryewinter_rye,winter_ryewinter_ryewinter_ryewinter_rye,3,1,
Winter rye wholecrop,winter_rye,winter_rye,3,1,
Winter soft wheatWinter soft wheat,winter_common_soft_wheatwinter_common_soft_wheat,winter_common_soft_wheatwinter_common_soft_wheat,3,1,
Winter speltWinter speltWinter speltWinter spelt,winter_speltwinter_speltwinter_speltwinter_spelt,winter_speltwinter_speltwinter_speltwinter_spelt,3,1,
Winter triticaleWinter triticaleWinter triticaleWinter triticaleWinter triticaleWinter triticale,winter_triticalewinter_triticalewinter_triticalewinter_triticalewinter_triticalewinter_triticale,winter_triticalewinter_triticalewinter_triticalewinter_triticalewinter_triticalewinter_triticale,3,1,
Winter triticale undersown with legumes,winter_triticale,winter_triticale,3,1,
Winter triticale wholecrop,winter_triticale,winter_triticale,3,1,
Winter turnip rape,winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Winter turnip rape (also rapeseed),winter_rapeseed_rape,winter_rapeseed_rape,3,1,
Winter wheatWinter wheatWinter wheat,winter_common_soft_wheatwinter_common_soft_wheatwinter_common_soft_wheat,winter_common_soft_wheatwinter_common_soft_wheatwinter_common_soft_wheat,3,1,
Winter wheat bread wheat,winter_common_soft_wheat,winter_common_soft_wheat,3,1,
Winter wheat or triticale seed,winter_common_soft_wheat,winter_common_soft_wheat,3,1,
Winter wheat undersown (excl. legumes)Winter wheat undersown (excl. legumes),winter_common_soft_wheatwinter_common_soft_wheat,winter_common_soft_wheatwinter_common_soft_wheat,3,1,
Winter wheat undersown with legumes,winter_common_soft_wheat,winter_common_soft_wheat,3,1,
Winter wheat wholecrop,winter_common_soft_wheat,winter_common_soft_wheat,3,1,
Wooded area on former agricultural land,other_tree_wood_forest,other_tree_wood_forest,0,1,
Wooded edges and wooded banks <= 10 m wide,tree_wood_forest,tree_wood_forest,0,1,
Woodland,tree_wood_forest,tree_wood_forest,0,1,
Woods,tree_wood_forest,tree_wood_forest,0,1,
X-Felium 5 years or younger,not_known_and_other,not_known_and_other,0,0,
Yarrow,yarrow,yarrow,3,1,
Yarrow (yellow yarrow)Yarrow (yellow yarrow),yarrowyarrow,yarrowyarrow,3,1,
Yellow clover,clover,clover,2,1,
Yellow clover planted for the 2017 harvest,clover,clover,2,1,
Yellow clover planted for the 2018 harvest,clover,clover,2,1,
Yellow mustardYellow mustard,mustardmustard,mustardmustard,3,1,
Young plants for floriculture,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
Zantedeschia flower bulbs and tubers,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
Zantedeschia other flower nursery crops,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
Zinnias,zinnias,zinnias,3,1,
Zucchini - fresh,zucchini_courgette,zucchini_courgette,3,1,
Zucchini - industry,zucchini_courgette,zucchini_courgette,3,1,
Zucchini / Pumpkin,zucchini_courgette,zucchini_courgette,3,1,
Zucchini production,zucchini_courgette,zucchini_courgette,3,1,
Zucchini seeds and propagation material,zucchini_courgette,zucchini_courgette,3,1,
alfalfaalfalfa,alfalfa_lucernealfalfa_lucerne,alfalfa_lucernealfalfa_lucerne,2,1,
alfalfa (alfalfa 50-80% other grasses 20-50%),alfalfa_lucerne,alfalfa_lucerne,2,1,
anise,anise_aniseed,anise_aniseed,3,1,
aniseed common,anise_aniseed,anise_aniseed,3,1,
annual clover,clover,clover,2,1,
annual honey plants (AL withdrawn from production),unmaintained,unmaintained,0,0,
apple tree,apples,apples,3,1,
apples. Planted prior to current season.,apples,apples,3,1,
apricot,apricots,apricots,3,1,
artichokeartichoke,artichokeartichoke,artichokeartichoke,3,1,
asparagusasparagusasparagus,asparagusasparagusasparagus,aspargusaspargusaspargus,3,1,
avenue trees,tree_wood_forest,tree_wood_forest,0,1,
avenue trees/park trees spindles open ground,other_tree_wood_forest,other_tree_wood_forest,0,1,
barley summer,spring_barley,spring_barley,3,1,
barley winter,winter_barley,winter_barley,3,1,
basil,basil,basil,3,1,
beansbeans,beansbeans,beansbeans,3,1,
beans brown,beans,beans,3,1,
beetroot (beetroot),beetroot_beets,beetroot_beets,3,1,
beets,beetroot_beets,beetroot_beets,3,1,
beets sugar,sugar_beet,sugar_beet,3,1,
berries for propagation,berries_berry_species,berries_berry_species,3,1,
black chokeberry,aronia_chokeberries,aronia_chokeberries,3,1,
black currant,blackcurrant_cassis,blackcurrant_cassis,3,1,
black mustard,mustard,mustard,3,1,
blackberriesblackberries,blackberryblackberry,blackberryblackberry,3,1,
blueberry,blueberry,blueberry,3,1,
boxwood open ground,shrubberries_shrubs,shrubberries_shrubs,3,1,
brewing barley,barley,barley,3,1,
buckwheat,buckwheat,buckwheat,3,1,
bulrush,bulrush,bulrush,3,1,
cabbage leaf,brassica_oleracea_cabbage,brassica_oleracea_cabbage,3,1,
canary seed,canary_seed_canaryseed,canary_seed_canaryseed,3,1,
canary seed,other_arable_land_crops,other_arable_land_crops,2,2,
cannabis,hemp_cannabis,hemp_cannabis,3,1,
cannabis Tiborszallasi,hemp_cannabis,hemp_cannabis,3,1,
cannabis Uso - 31,hemp_cannabis,hemp_cannabis,3,1,
carrot parsley,carrots_daucus,carrots_daucus,3,1,
carrots,carrots_daucus,carrots_daucus,3,1,
catnip,catnip,catnip,3,1,
celery,celery,celery,3,1,
celery root,celery,celery,3,1,
chamomile,chamomile,chamomile,3,1,
chickpeas,chickpeas,chickpeas,3,1,
chicory,chicory_chicories,chicory_chicories,3,1,
chokeberry,aronia_chokeberries,aronia_chokeberries,3,1,
clover red,clover,clover,2,1,
clover seedclover seed,cloverclover,cloverclover,2,1,
clover white,clover,clover,2,1,
common asparagus (asparagus 50-80% other grasses 20-50%),asparagus,aspargus,3,1,
common hazel,hazelnuts_hazel,hazelnuts_hazel,3,1,
common witch tooth (50-80% of witch tooth 20-50% other grasses),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
coriandercoriander,coriandercoriander,coriandercoriander,3,1,
corn energy,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
corn grain,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
corn sugar,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
cowpea,peas,peas,3,1,
cranberry,cranberry,cranberry,3,1,
cucumber,cucumber_pickle,cucumber_pickle,3,1,
cumin,black_cumin,black_cumin,3,1,
cut green,not_known_and_other,not_known_and_other,0,0,
cutting rye,rye,rye,3,1,
dandelion,dandelions,dandelions,3,1,
different types of clover,clover,clover,2,1,
dill,anethum_dill,anethum_dill,3,1,
early potatoes,potatoes,potatoes,3,1,
esparcette,esparsette_onobrychis,esparsette_onobrychis,3,1,
established local practices,not_known_and_other,not_known_and_other,0,0,
eucalyptus,eucalyptus,eucalyptus,3,1,
evening primrose,primrose,primrose,3,1,
"field bean ""Jõgeva"" """"",beans,beans,3,1,
"field pea ""Mehis"" ""support for culture (up to 70% field pea"" ""Mehis"" "")""",peas,peas,3,1,
"field pea ""Mehis"" (100% field pea ""Mehis"")",peas,peas,3,1,
flax fiber,flax_linen,flax_linen,3,1,
flowers and ornamental plants (ornamental plants) in the open or under low cover,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
fodder beet,mangelwurzel_fodder_beet,mangelwurzel_fodder_beet,3,1,
fodder beets,mangelwurzel_fodder_beet,mangelwurzel_fodder_beet,3,1,
fodder cabbage,brassica_oleracea_cabbage,brassica_oleracea_cabbage,3,1,
fodder radishfodder radish,radishradish,radishradish,3,1,
food forest,other_tree_wood_forest,other_tree_wood_forest,0,1,
forget me not,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
garden coriander,coriander,coriander,3,1,
garden fennel,fennel,fennel,3,1,
garden parsley,parsly,parsly,3,1,
garlic,garlic,garlic,3,1,
gentian,gentians,gentians,3,1,
gooseberries,gooseberry_gooseberries_cranberries,gooseberry_gooseberries_cranberries,3,1,
gooseberry,gooseberry_gooseberries_cranberries,gooseberry_gooseberries_cranberries,3,1,
grain corn,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
grain sorghum,unspecified_season_millet_sorghum,unspecified_season_millet_sorghum,3,1,
grapes,vineyards_wine_vine_rebland_grapes,vineyards_wine_vine_rebland_grapes,3,1,
grass clover,clover,clover,2,1,
grass seed,temporary_grass,temporary_grass,2,1,
grasses,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
grassland (at least 80% grasses),pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
grasslands,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
grazed non-agricultural land,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
hazelnutshazelnuts,hazelnuts_hazelhazelnuts_hazel,hazelnuts_hazelhazelnuts_hazel,3,1,
head lettuce - fresh,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
heath,other_arable_land_crops,other_arable_land_crops,2,2,
"heath, grazed",temporary_grass,temporary_grass,2,1,
hemphemp,hemp_cannabishemp_cannabis,hemp_cannabishemp_cannabis,3,1,
hibiscus,hibiscus,hibiscus,3,1,
honeysuckle,honeysuckle,honeysuckle,3,1,
hop alfalfa (100% alfalfa),alfalfa_lucerne,alfalfa_lucerne,2,1,
hops,hops,hops,3,1,
horizontal garden,kitchen_gardens,kitchen_gardens,3,1,
horseradishhorseradish,horseradishhorseradish,horseradishhorseradish,3,1,
iceberg lettuce,iceberg,iceberg,3,1,
kalekale,kalekale,kalekale,3,1,
kidney bean,beans,beans,3,1,
kiwi berry,kiwi,kiwi,3,1,
lady's mantle,alchemilla_ladys_mantle,alchemilla_ladys_mantle,3,1,
lavender,lavender_lavandula,lavender_lavandula,3,1,
lavender star,lavender_lavandula,lavender_lavandula,3,1,
leek,leek,leek,3,1,
lemon balm,lemon_balm_melissa,lemon_balm_melissa,3,1,
lentil,lentils,lentils,3,1,
lettuce,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
lettuce - industry,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
lolium; OTHER VEGETABLES,fresh_vegetables,fresh_vegetables,3,1,
lolium; OTHER VEGETABLES,lolium_ryegrass,lolium_ryegrass,2,1,
lolium; POTATO,lolium_ryegrass,lolium_ryegrass,2,1,
lolium; POTATO,potatoes,potatoes,3,1,
low-yield permanent grassland,pasture_meadow_grassland_grass,pasture_meadow_grassland_grass,1,1,
maize cut,green_silo_maize,green_silo_maize,3,1,
meadow long flower,temporary_grass,temporary_grass,2,1,
melon,melon,melon,3,1,
mint round leaf,mints_peppermint,mints_peppermint,3,1,
miscanthus,miscanthus_silvergrass,miscanthus_silvergrass,1,2,
mixed grains,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
mixture of legumes and grasses (30-80% legumes),legumes_harvested_green,legumes_harvested_green,2,1,
mustard foreign,mustard,mustard,3,1,
nurseries,nurseries_nursery,nurseries_nursery,3,1,
oak MIXED SETTLEMENT (UNDER AZENH.CARVAL/NEGRAL),oak,oak,3,1,
oats sown,oats,oats,3,1,
onion (onion),onions,onions,3,1,
onions silver,onions,onions,3,1,
onions sowing,onions,onions,3,1,
oregano,oregano,oregano,3,1,
other cereals sown with the exception of legumes,other_cereals,other_cereals,3,1,
other flower strips or flower areas,flowers_ornamental_plants,flowers_ornamental_plants,3,1,
other fruits,orchards_fruits,orchards_fruits,3,1,
other legumes (at least 80% legumes up to 20% grasses),legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
other nuts,nuts,nuts,3,1,
other pulses,legumes_dried_pulses_protein_crops,legumes_dried_pulses_protein_crops,3,1,
other technical culture,other_arable_land_crops,other_arable_land_crops,2,2,
other vegetables,fresh_vegetables,fresh_vegetables,3,1,
otherwise stone fruit (without cherries,orchards_fruits,orchards_fruits,3,1,
otherwise. Fully cultivated orchards (without apples,orchards_fruits,orchards_fruits,3,1,
paprika,bell_pepper_paprika,bell_pepper_paprika,3,1,
parsley,parsly,parsly,3,1,
parsnips,parsnips,parsnips,3,1,
patterned radish,radish,radish,3,1,
pear tree,pears,pears,3,1,
pears. Planted current season.,pears,pears,3,1,
pears. Planted prior to current season.,pears,pears,3,1,
peppermint,mints_peppermint,mints_peppermint,3,1,
perennial honey plants (AL withdrawn from production),unmaintained,unmaintained,0,0,
perennial ryegrass,lolium_ryegrass,lolium_ryegrass,2,1,
permaculture,permanent_crops_perennial,permanent_crops_perennial,3,1,
physique,not_known_and_other,not_known_and_other,0,0,
plums,plums,plums,3,1,
pointed cabbage production,other_brassica_oleracea_cabbage,other_brassica_oleracea_cabbage,3,1,
pot chrysanthemums,chrysanthemum,chrysanthemum,3,1,
"potato ""Ando""",potatoes,potatoes,3,1,
potatoes,potatoes,potatoes,3,1,
"potatoes, starch",potatoes,potatoes,3,1,
pumpkin,pumpkin_squash_gourd,pumpkin_squash_gourd,3,1,
radish,radish,radish,3,1,
raspberries,raspberry_raspberries,raspberry_raspberries,3,1,
raspberry,raspberry_raspberries,raspberry_raspberries,3,1,
real arnica (Arnica montana),aromatic_medicinal_culinary_plants_spices_herbs,aromatic_medicinal_culinary_plants_spices_herbs,3,2,
red clover,clover,clover,2,1,
red clover (100% clover),clover,clover,2,1,
red clover (clover 50-80% other grasses 20-50%),clover,clover,2,1,
red fescue,festuca_fescue,festuca_fescue,3,1,
redcurrant,redcurrant,redcurrant,3,1,
reed,poaceae_grasses,poaceae_grasses,2,1,
reed fescue,clover,clover,2,1,
rhododendron,rhododendron,rhododendron,3,1,
rhubarbrhubarbrhubarb,rhubarbrhubarbrhubarb,rhubarbrhubarbrhubarb,3,1,
rolled turf,sod_turf,sod_turf,2,1,
rosemary,rosemary,rosemary,3,1,
rowan,rowan_rowanberries,rowan_rowanberries,3,1,
ryegrassryegrass,lolium_ryegrasslolium_ryegrass,lolium_ryegrasslolium_ryegrass,2,1,
safflower,safflower,safflower,3,1,
salsify; production,salsify,salsify,3,1,
scroll clover,clover,clover,2,1,
shallots,shallot,shallot,3,1,
sorghum,millet_sorghum,millet_sorghum,3,1,
sour cherry,cherry_cherries,cherry_cherries,3,1,
soybeanssoybeans,soy_soybeanssoy_soybeans,soy_soybeanssoy_soybeans,3,1,
spinachspinach,spinachspinach,spinachspinach,3,1,
spring wheat,spring_common_soft_wheat,spring_common_soft_wheat,3,1,
sprint barley,spring_barley,spring_barley,3,1,
stable,not_known_and_other,not_known_and_other,0,0,
stonecrop,stonecrop,stonecrop,3,1,
strawberries,strawberries,strawberries,3,1,
strawberries in the open or under low cover,strawberries,strawberries,3,1,
strawberry plants,strawberries,strawberries,3,1,
sugar beets,sugar_beet,sugar_beet,3,1,
summer barley,spring_barley,summer_barley,3,1,
summer oats,spring_oats,summer_oats,3,1,
summer oilseed rape with the exception of leguminous crops,summer_rapeseed_rape,summer_rapeseed_rape,3,1,
summer rapeseedsummer rapeseed,summer_rapeseed_rapesummer_rapeseed_rape,summer_rapeseed_rapesummer_rapeseed_rape,3,1,
summer rye,spring_rye,summer_rye,3,1,
summer wheatsummer wheat,spring_common_soft_wheatspring_common_soft_wheat,summer_common_soft_wheatsummer_common_soft_wheat,3,1,
sunflower seeds,sunflower,sunflower,3,1,
sunflowerssunflowerssunflowers,sunflowersunflowersunflower,sunflowersunflowersunflower,3,1,
sweet cherry tree,cherry_cherries,cherry_cherries,3,1,
sweet corn,grain_maize_corn_popcorn,grain_maize_corn_popcorn,3,1,
sweet potato,sweet_potatoes,sweet_potatoes,3,1,
tea leaf large,salads_lettuce_leaf_vegetables,salads_lettuce_leaf_vegetables,3,1,
teff,teff,teff,3,1,
thick bean,beans,beans,3,1,
thimble,thimbles,thimbles,3,1,
thyme,thyme,thyme,3,1,
tomatoestomatoes,tomatotomato,tomatotomato,3,1,
truffletruffle,truffletruffle,truffletruffle,3,1,
turnipturnip,turnipsturnips,turnipsturnips,3,1,
unfixed rents AL,not_known_and_other,not_known_and_other,0,0,
vegetables,fresh_vegetables,fresh_vegetables,3,1,
vetch,vetches,vetches,3,1,
vetch feed,vetches,vetches,3,1,
vetches Pannonian,vetches,vetches,3,1,
vine plantations,vineyards_wine_vine_rebland_grapes,vineyards_wine_vine_rebland_grapes,3,1,
"vomiting, natural",fallow_land_not_crop,fallow_land_not_crop,0,0,
